vertex_index,parcel_id,parcel_label,yeo_network_id,yeo_network_name,hemisphere
16385,266,7Networks_RH_SomMot_36,2,SomMot,rh
16386,266,7Networks_RH_SomMot_36,2,SomMot,rh
16387,266,7Networks_RH_SomMot_36,2,SomMot,rh
16388,318,7Networks_RH_SalVentAttn_Med_8,4,SalVentAttn,rh
16389,318,7Networks_RH_SalVentAttn_Med_8,4,SalVentAttn,rh
16390,318,7Networks_RH_SalVentAttn_Med_8,4,SalVentAttn,rh
16391,263,7Networks_RH_SomMot_33,2,SomMot,rh
16392,263,7Networks_RH_SomMot_33,2,SomMot,rh
16393,263,7Networks_RH_SomMot_33,2,SomMot,rh
16394,263,7Networks_RH_SomMot_33,2,SomMot,rh
16395,264,7Networks_RH_SomMot_34,2,SomMot,rh
16396,263,7Networks_RH_SomMot_33,2,SomMot,rh
16397,263,7Networks_RH_SomMot_33,2,SomMot,rh
16398,269,7Networks_RH_SomMot_39,2,SomMot,rh
16399,269,7Networks_RH_SomMot_39,2,SomMot,rh
16400,269,7Networks_RH_SomMot_39,2,SomMot,rh
16401,269,7Networks_RH_SomMot_39,2,SomMot,rh
16402,269,7Networks_RH_SomMot_39,2,SomMot,rh
16403,268,7Networks_RH_SomMot_38,2,SomMot,rh
16404,252,7Networks_RH_SomMot_22,2,SomMot,rh
16405,256,7Networks_RH_SomMot_26,2,SomMot,rh
16406,256,7Networks_RH_SomMot_26,2,SomMot,rh
16407,256,7Networks_RH_SomMot_26,2,SomMot,rh
16408,256,7Networks_RH_SomMot_26,2,SomMot,rh
16409,256,7Networks_RH_SomMot_26,2,SomMot,rh
16410,256,7Networks_RH_SomMot_26,2,SomMot,rh
16411,256,7Networks_RH_SomMot_26,2,SomMot,rh
16412,259,7Networks_RH_SomMot_29,2,SomMot,rh
16413,259,7Networks_RH_SomMot_29,2,SomMot,rh
16414,259,7Networks_RH_SomMot_29,2,SomMot,rh
16415,259,7Networks_RH_SomMot_29,2,SomMot,rh
16416,263,7Networks_RH_SomMot_33,2,SomMot,rh
16417,355,7Networks_RH_Cont_PFCl_15,6,Cont,rh
16418,291,7Networks_RH_DorsAttn_FEF_2,3,DorsAttn,rh
16419,291,7Networks_RH_DorsAttn_FEF_2,3,DorsAttn,rh
16420,291,7Networks_RH_DorsAttn_FEF_2,3,DorsAttn,rh
16421,291,7Networks_RH_DorsAttn_FEF_2,3,DorsAttn,rh
16422,291,7Networks_RH_DorsAttn_FEF_2,3,DorsAttn,rh
16423,290,7Networks_RH_DorsAttn_FEF_1,3,DorsAttn,rh
16424,290,7Networks_RH_DorsAttn_FEF_1,3,DorsAttn,rh
16425,290,7Networks_RH_DorsAttn_FEF_1,3,DorsAttn,rh
16426,290,7Networks_RH_DorsAttn_FEF_1,3,DorsAttn,rh
16427,290,7Networks_RH_DorsAttn_FEF_1,3,DorsAttn,rh
16428,252,7Networks_RH_SomMot_22,2,SomMot,rh
16429,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16430,378,7Networks_RH_Default_PFCv_4,7,Default,rh
16431,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16432,346,7Networks_RH_Cont_PFCl_6,6,Cont,rh
16433,346,7Networks_RH_Cont_PFCl_6,6,Cont,rh
16434,346,7Networks_RH_Cont_PFCl_6,6,Cont,rh
16435,346,7Networks_RH_Cont_PFCl_6,6,Cont,rh
16436,346,7Networks_RH_Cont_PFCl_6,6,Cont,rh
16437,346,7Networks_RH_Cont_PFCl_6,6,Cont,rh
16438,347,7Networks_RH_Cont_PFCl_7,6,Cont,rh
16439,347,7Networks_RH_Cont_PFCl_7,6,Cont,rh
16440,347,7Networks_RH_Cont_PFCl_7,6,Cont,rh
16441,347,7Networks_RH_Cont_PFCl_7,6,Cont,rh
16442,347,7Networks_RH_Cont_PFCl_7,6,Cont,rh
16443,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16444,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16445,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16446,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16447,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16448,345,7Networks_RH_Cont_PFCl_5,6,Cont,rh
16449,345,7Networks_RH_Cont_PFCl_5,6,Cont,rh
16450,345,7Networks_RH_Cont_PFCl_5,6,Cont,rh
16451,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16452,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16453,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16454,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16455,344,7Networks_RH_Cont_PFCl_4,6,Cont,rh
16456,348,7Networks_RH_Cont_PFCl_8,6,Cont,rh
16457,348,7Networks_RH_Cont_PFCl_8,6,Cont,rh
16458,348,7Networks_RH_Cont_PFCl_8,6,Cont,rh
16459,348,7Networks_RH_Cont_PFCl_8,6,Cont,rh
16460,348,7Networks_RH_Cont_PFCl_8,6,Cont,rh
16461,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16462,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16463,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16464,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16465,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16466,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16467,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16468,343,7Networks_RH_Cont_PFCl_3,6,Cont,rh
16469,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16470,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16471,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16472,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16473,146,7Networks_LH_Cont_Cing_1,6,Cont,rh
16474,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16475,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16476,360,7Networks_RH_Cont_PFCmp_1,6,Cont,rh
16477,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16478,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16479,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16480,384,7Networks_RH_Default_PFCdPFCm_6,7,Default,rh
16481,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16482,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16483,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16484,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16485,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16486,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16487,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16488,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16489,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16490,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16491,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16492,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16493,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16494,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16495,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16496,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16497,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16498,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16499,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16500,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16501,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16502,396,7Networks_RH_Default_pCunPCC_5,7,Default,rh
16503,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16504,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16505,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16506,396,7Networks_RH_Default_pCunPCC_5,7,Default,rh
16507,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16508,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16509,399,7Networks_RH_Default_pCunPCC_8,7,Default,rh
16510,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16511,288,7Networks_RH_DorsAttn_Post_18,3,DorsAttn,rh
16512,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16513,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16514,285,7Networks_RH_DorsAttn_Post_15,3,DorsAttn,rh
16515,357,7Networks_RH_Cont_pCun_2,6,Cont,rh
16516,357,7Networks_RH_Cont_pCun_2,6,Cont,rh
16517,357,7Networks_RH_Cont_pCun_2,6,Cont,rh
16518,357,7Networks_RH_Cont_pCun_2,6,Cont,rh
16519,357,7Networks_RH_Cont_pCun_2,6,Cont,rh
16520,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16521,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16522,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
16523,332,7Networks_RH_Cont_Par_1,6,Cont,rh
16524,332,7Networks_RH_Cont_Par_1,6,Cont,rh
16525,332,7Networks_RH_Cont_Par_1,6,Cont,rh
16526,332,7Networks_RH_Cont_Par_1,6,Cont,rh
16527,366,7Networks_RH_Default_Par_5,7,Default,rh
16528,337,7Networks_RH_Cont_Par_6,6,Cont,rh
16529,337,7Networks_RH_Cont_Par_6,6,Cont,rh
16530,337,7Networks_RH_Cont_Par_6,6,Cont,rh
16531,337,7Networks_RH_Cont_Par_6,6,Cont,rh
16532,334,7Networks_RH_Cont_Par_3,6,Cont,rh
16533,334,7Networks_RH_Cont_Par_3,6,Cont,rh
16534,334,7Networks_RH_Cont_Par_3,6,Cont,rh
16535,334,7Networks_RH_Cont_Par_3,6,Cont,rh
16536,334,7Networks_RH_Cont_Par_3,6,Cont,rh
16537,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16538,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16539,278,7Networks_RH_DorsAttn_Post_8,3,DorsAttn,rh
16540,278,7Networks_RH_DorsAttn_Post_8,3,DorsAttn,rh
16541,278,7Networks_RH_DorsAttn_Post_8,3,DorsAttn,rh
16542,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16543,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16544,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16545,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16546,336,7Networks_RH_Cont_Par_5,6,Cont,rh
16547,336,7Networks_RH_Cont_Par_5,6,Cont,rh
16548,336,7Networks_RH_Cont_Par_5,6,Cont,rh
16549,332,7Networks_RH_Cont_Par_1,6,Cont,rh
16550,244,7Networks_RH_SomMot_14,2,SomMot,rh
16551,243,7Networks_RH_SomMot_13,2,SomMot,rh
16552,243,7Networks_RH_SomMot_13,2,SomMot,rh
16553,243,7Networks_RH_SomMot_13,2,SomMot,rh
16554,243,7Networks_RH_SomMot_13,2,SomMot,rh
16555,298,7Networks_RH_SalVentAttn_TempOccPar_5,4,SalVentAttn,rh
16556,298,7Networks_RH_SalVentAttn_TempOccPar_5,4,SalVentAttn,rh
16557,298,7Networks_RH_SalVentAttn_TempOccPar_5,4,SalVentAttn,rh
16558,298,7Networks_RH_SalVentAttn_TempOccPar_5,4,SalVentAttn,rh
16559,297,7Networks_RH_SalVentAttn_TempOccPar_4,4,SalVentAttn,rh
16560,297,7Networks_RH_SalVentAttn_TempOccPar_4,4,SalVentAttn,rh
16561,297,7Networks_RH_SalVentAttn_TempOccPar_4,4,SalVentAttn,rh
16562,297,7Networks_RH_SalVentAttn_TempOccPar_4,4,SalVentAttn,rh
16563,297,7Networks_RH_SalVentAttn_TempOccPar_4,4,SalVentAttn,rh
16564,303,7Networks_RH_SalVentAttn_FrOperIns_2,4,SalVentAttn,rh
16565,303,7Networks_RH_SalVentAttn_FrOperIns_2,4,SalVentAttn,rh
16566,303,7Networks_RH_SalVentAttn_FrOperIns_2,4,SalVentAttn,rh
16567,303,7Networks_RH_SalVentAttn_FrOperIns_2,4,SalVentAttn,rh
16568,303,7Networks_RH_SalVentAttn_FrOperIns_2,4,SalVentAttn,rh
16569,304,7Networks_RH_SalVentAttn_FrOperIns_3,4,SalVentAttn,rh
16570,304,7Networks_RH_SalVentAttn_FrOperIns_3,4,SalVentAttn,rh
16571,304,7Networks_RH_SalVentAttn_FrOperIns_3,4,SalVentAttn,rh
16572,302,7Networks_RH_SalVentAttn_FrOperIns_1,4,SalVentAttn,rh
16573,302,7Networks_RH_SalVentAttn_FrOperIns_1,4,SalVentAttn,rh
16574,302,7Networks_RH_SalVentAttn_FrOperIns_1,4,SalVentAttn,rh
16575,302,7Networks_RH_SalVentAttn_FrOperIns_1,4,SalVentAttn,rh
16576,231,7Networks_RH_SomMot_1,2,SomMot,rh
16577,231,7Networks_RH_SomMot_1,2,SomMot,rh
16578,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16579,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16580,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16581,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16582,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16583,319,7Networks_RH_Limbic_OFC_1,5,Limbic,rh
16584,329,7Networks_RH_Limbic_TempPole_5,5,Limbic,rh
16585,329,7Networks_RH_Limbic_TempPole_5,5,Limbic,rh
16586,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16587,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16588,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16589,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16590,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16591,328,7Networks_RH_Limbic_TempPole_4,5,Limbic,rh
16592,219,7Networks_RH_Vis_19,1,Vis,rh
16593,219,7Networks_RH_Vis_19,1,Vis,rh
16594,219,7Networks_RH_Vis_19,1,Vis,rh
16595,219,7Networks_RH_Vis_19,1,Vis,rh
16596,212,7Networks_RH_Vis_12,1,Vis,rh
16597,214,7Networks_RH_Vis_14,1,Vis,rh
16598,214,7Networks_RH_Vis_14,1,Vis,rh
16599,214,7Networks_RH_Vis_14,1,Vis,rh
16600,212,7Networks_RH_Vis_12,1,Vis,rh
16601,212,7Networks_RH_Vis_12,1,Vis,rh
16602,212,7Networks_RH_Vis_12,1,Vis,rh
16603,212,7Networks_RH_Vis_12,1,Vis,rh
16604,207,7Networks_RH_Vis_7,1,Vis,rh
16605,207,7Networks_RH_Vis_7,1,Vis,rh
16606,222,7Networks_RH_Vis_22,1,Vis,rh
16607,222,7Networks_RH_Vis_22,1,Vis,rh
16608,222,7Networks_RH_Vis_22,1,Vis,rh
16609,218,7Networks_RH_Vis_18,1,Vis,rh
16610,218,7Networks_RH_Vis_18,1,Vis,rh
16611,213,7Networks_RH_Vis_13,1,Vis,rh
16612,213,7Networks_RH_Vis_13,1,Vis,rh
16613,213,7Networks_RH_Vis_13,1,Vis,rh
16614,213,7Networks_RH_Vis_13,1,Vis,rh
16615,213,7Networks_RH_Vis_13,1,Vis,rh
16616,210,7Networks_RH_Vis_10,1,Vis,rh
16617,213,7Networks_RH_Vis_13,1,Vis,rh
16618,208,7Networks_RH_Vis_8,1,Vis,rh
16619,208,7Networks_RH_Vis_8,1,Vis,rh
16620,371,7Networks_RH_Default_Temp_5,7,Default,rh
16621,371,7Networks_RH_Default_Temp_5,7,Default,rh
16622,371,7Networks_RH_Default_Temp_5,7,Default,rh
16623,374,7Networks_RH_Default_Temp_8,7,Default,rh
16624,374,7Networks_RH_Default_Temp_8,7,Default,rh
16625,374,7Networks_RH_Default_Temp_8,7,Default,rh
16626,374,7Networks_RH_Default_Temp_8,7,Default,rh
16627,374,7Networks_RH_Default_Temp_8,7,Default,rh
16628,374,7Networks_RH_Default_Temp_8,7,Default,rh
16629,374,7Networks_RH_Default_Temp_8,7,Default,rh
16630,371,7Networks_RH_Default_Temp_5,7,Default,rh
16631,373,7Networks_RH_Default_Temp_7,7,Default,rh
16632,373,7Networks_RH_Default_Temp_7,7,Default,rh
16633,339,7Networks_RH_Cont_Temp_2,6,Cont,rh
16634,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16635,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16636,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16637,361,7Networks_RH_Cont_PFCmp_2,6,Cont,rh
16638,361,7Networks_RH_Cont_PFCmp_2,6,Cont,rh
16639,361,7Networks_RH_Cont_PFCmp_2,6,Cont,rh
16640,361,7Networks_RH_Cont_PFCmp_2,6,Cont,rh
16641,387,7Networks_RH_Default_PFCdPFCm_9,7,Default,rh
16642,387,7Networks_RH_Default_PFCdPFCm_9,7,Default,rh
16643,387,7Networks_RH_Default_PFCdPFCm_9,7,Default,rh
16644,387,7Networks_RH_Default_PFCdPFCm_9,7,Default,rh
16645,387,7Networks_RH_Default_PFCdPFCm_9,7,Default,rh
16646,387,7Networks_RH_Default_PFCdPFCm_9,7,Default,rh
16647,389,7Networks_RH_Default_PFCdPFCm_11,7,Default,rh
16648,391,7Networks_RH_Default_PFCdPFCm_13,7,Default,rh
16649,391,7Networks_RH_Default_PFCdPFCm_13,7,Default,rh
16650,390,7Networks_RH_Default_PFCdPFCm_12,7,Default,rh
16651,390,7Networks_RH_Default_PFCdPFCm_12,7,Default,rh
16652,390,7Networks_RH_Default_PFCdPFCm_12,7,Default,rh
16653,390,7Networks_RH_Default_PFCdPFCm_12,7,Default,rh
16654,390,7Networks_RH_Default_PFCdPFCm_12,7,Default,rh
16655,390,7Networks_RH_Default_PFCdPFCm_12,7,Default,rh
16656,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16657,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16658,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16659,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16660,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16661,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16662,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16663,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16664,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16665,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16666,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16667,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16668,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16669,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16670,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16671,388,7Networks_RH_Default_PFCdPFCm_10,7,Default,rh
16672,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16673,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16674,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16675,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16676,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16677,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16678,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16679,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16680,316,7Networks_RH_SalVentAttn_Med_6,4,SalVentAttn,rh
16681,313,7Networks_RH_SalVentAttn_Med_3,4,SalVentAttn,rh
16682,316,7Networks_RH_SalVentAttn_Med_6,4,SalVentAttn,rh
16683,316,7Networks_RH_SalVentAttn_Med_6,4,SalVentAttn,rh
16684,313,7Networks_RH_SalVentAttn_Med_3,4,SalVentAttn,rh
16685,313,7Networks_RH_SalVentAttn_Med_3,4,SalVentAttn,rh
16686,313,7Networks_RH_SalVentAttn_Med_3,4,SalVentAttn,rh
16687,316,7Networks_RH_SalVentAttn_Med_6,4,SalVentAttn,rh
16688,316,7Networks_RH_SalVentAttn_Med_6,4,SalVentAttn,rh
16689,268,7Networks_RH_SomMot_38,2,SomMot,rh
16690,260,7Networks_RH_SomMot_30,2,SomMot,rh
16691,268,7Networks_RH_SomMot_38,2,SomMot,rh
16692,260,7Networks_RH_SomMot_30,2,SomMot,rh
16693,260,7Networks_RH_SomMot_30,2,SomMot,rh
16694,317,7Networks_RH_SalVentAttn_Med_7,4,SalVentAttn,rh
16695,254,7Networks_RH_SomMot_24,2,SomMot,rh
16696,254,7Networks_RH_SomMot_24,2,SomMot,rh
16697,254,7Networks_RH_SomMot_24,2,SomMot,rh
16698,254,7Networks_RH_SomMot_24,2,SomMot,rh
16699,254,7Networks_RH_SomMot_24,2,SomMot,rh
16700,254,7Networks_RH_SomMot_24,2,SomMot,rh
16701,254,7Networks_RH_SomMot_24,2,SomMot,rh
16702,254,7Networks_RH_SomMot_24,2,SomMot,rh
16703,254,7Networks_RH_SomMot_24,2,SomMot,rh
16704,254,7Networks_RH_SomMot_24,2,SomMot,rh
16705,254,7Networks_RH_SomMot_24,2,SomMot,rh
16706,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16707,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16708,312,7Networks_RH_SalVentAttn_Med_2,4,SalVentAttn,rh
16709,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16710,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16711,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16712,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16713,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16714,311,7Networks_RH_SalVentAttn_Med_1,4,SalVentAttn,rh
16715,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16716,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16717,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16718,284,7Networks_RH_DorsAttn_Post_14,3,DorsAttn,rh
16719,258,7Networks_RH_SomMot_28,2,SomMot,rh
16720,258,7Networks_RH_SomMot_28,2,SomMot,rh
16721,258,7Networks_RH_SomMot_28,2,SomMot,rh
16722,258,7Networks_RH_SomMot_28,2,SomMot,rh
16723,258,7Networks_RH_SomMot_28,2,SomMot,rh
16724,289,7Networks_RH_DorsAttn_Post_19,3,DorsAttn,rh
16725,289,7Networks_RH_DorsAttn_Post_19,3,DorsAttn,rh
16726,289,7Networks_RH_DorsAttn_Post_19,3,DorsAttn,rh
16727,289,7Networks_RH_DorsAttn_Post_19,3,DorsAttn,rh
16728,289,7Networks_RH_DorsAttn_Post_19,3,DorsAttn,rh
16729,264,7Networks_RH_SomMot_34,2,SomMot,rh
16730,265,7Networks_RH_SomMot_35,2,SomMot,rh
16731,264,7Networks_RH_SomMot_34,2,SomMot,rh
16732,265,7Networks_RH_SomMot_35,2,SomMot,rh
16733,270,7Networks_RH_SomMot_40,2,SomMot,rh
16734,262,7Networks_RH_SomMot_32,2,SomMot,rh
16735,262,7Networks_RH_SomMot_32,2,SomMot,rh
16736,267,7Networks_RH_SomMot_37,2,SomMot,rh
16737,267,7Networks_RH_SomMot_37,2,SomMot,rh
16738,267,7Networks_RH_SomMot_37,2,SomMot,rh
16739,289,7Networks_RH_DorsAttn_Post_19,3,DorsAttn,rh
16740,267,7Networks_RH_SomMot_37,2,SomMot,rh
16741,267,7Networks_RH_SomMot_37,2,SomMot,rh
16742,267,7Networks_RH_SomMot_37,2,SomMot,rh
16743,267,7Networks_RH_SomMot_37,2,SomMot,rh
16744,267,7Networks_RH_SomMot_37,2,SomMot,rh
16745,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16746,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16747,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16748,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16749,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16750,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16751,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16752,287,7Networks_RH_DorsAttn_Post_17,3,DorsAttn,rh
16753,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16754,315,7Networks_RH_SalVentAttn_Med_5,4,SalVentAttn,rh
16755,246,7Networks_RH_SomMot_16,2,SomMot,rh
16756,246,7Networks_RH_SomMot_16,2,SomMot,rh
16757,246,7Networks_RH_SomMot_16,2,SomMot,rh
16758,246,7Networks_RH_SomMot_16,2,SomMot,rh
16759,246,7Networks_RH_SomMot_16,2,SomMot,rh
16760,248,7Networks_RH_SomMot_18,2,SomMot,rh
16761,251,7Networks_RH_SomMot_21,2,SomMot,rh
16762,251,7Networks_RH_SomMot_21,2,SomMot,rh
16763,251,7Networks_RH_SomMot_21,2,SomMot,rh
16764,251,7Networks_RH_SomMot_21,2,SomMot,rh
16765,249,7Networks_RH_SomMot_19,2,SomMot,rh
16766,253,7Networks_RH_SomMot_23,2,SomMot,rh
16767,253,7Networks_RH_SomMot_23,2,SomMot,rh
16768,253,7Networks_RH_SomMot_23,2,SomMot,rh
16769,255,7Networks_RH_SomMot_25,2,SomMot,rh
16770,255,7Networks_RH_SomMot_25,2,SomMot,rh
16771,255,7Networks_RH_SomMot_25,2,SomMot,rh
16772,255,7Networks_RH_SomMot_25,2,SomMot,rh
16773,255,7Networks_RH_SomMot_25,2,SomMot,rh
16774,255,7Networks_RH_SomMot_25,2,SomMot,rh
16775,255,7Networks_RH_SomMot_25,2,SomMot,rh
16776,253,7Networks_RH_SomMot_23,2,SomMot,rh
16777,253,7Networks_RH_SomMot_23,2,SomMot,rh
16778,253,7Networks_RH_SomMot_23,2,SomMot,rh
16779,253,7Networks_RH_SomMot_23,2,SomMot,rh
16780,253,7Networks_RH_SomMot_23,2,SomMot,rh
16781,253,7Networks_RH_SomMot_23,2,SomMot,rh
16782,279,7Networks_RH_DorsAttn_Post_9,3,DorsAttn,rh
16783,279,7Networks_RH_DorsAttn_Post_9,3,DorsAttn,rh
16784,279,7Networks_RH_DorsAttn_Post_9,3,DorsAttn,rh
16785,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16786,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16787,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16788,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16789,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16790,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16791,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16792,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16793,283,7Networks_RH_DorsAttn_Post_13,3,DorsAttn,rh
16794,281,7Networks_RH_DorsAttn_Post_11,3,DorsAttn,rh
16795,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16796,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16797,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16798,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16799,352,7Networks_RH_Cont_PFCl_12,6,Cont,rh
